lt,naics,act,emp,ivch,ebitda,sale,ceq,oibdp,dp,dlc,dvt,ppent,invt,ivst,seq,capx,at,gind,lct,cogs,ebit,ggroup,fyear,xrd,gvkey,isin,che,fincf,datadate,revt,loc,ib,rect,dltt,xsga,conm,gsubind,xint,gsector,oancf,sic,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year
5318.6,454110.0,5451.6,15.309,67.9,673.8,10572.5,2665.3,673.8,281.9,542.9,,1596.6,1549.7,89.1,2665.3,120.6,7983.9,255040.0,3990.2,5988.6,391.9,2550.0,2024.0,68.0,318434,DE000ZAL1111,2676.9,-325.6,2024-12-31,10572.5,DEU,251.1,1074.3,1182.6,3910.9,ZALANDO SE,25504010.0,93.4,25.0,654.1,5960.0,4.908628615087864,9.421078302630097,3.7067864743438164,6.373137857649562,2.375029557815086,6.373137857649562,43.35682194372192,10.184776111645313,1.3662473058994538,0.9778707834193776,0.6708686281389404,0.6931983359230114,18.30433747917685,0.44370239747870777,0.6473942895734063,33.38343416124952,66.6165658387505,4.195931477516059,-1.4119916889284656,21.612244642342716,1.3242275078595673,690.6068325821412,9.84129200409569,37.08862615275479,15.101442421376209,7.234501163268097,3.8643608440343296,46.984556419794835,1.14069519981083,0.427811280595956,533.5,5.046110191534642,18.43754777556948,166.90482265884157,2.9954976925674406,0.6431780562780799,0.0,100.0,4.233419763188762,2.4930356753148475,-3.064648895080102,-29.71014492753623,-36.69291338582678,-0.09231774401717892,0.09766222991295101,-0.04996548954247792,0.13439952618348297,1.3553190125092662,0.37137524481038625,8.192737884993551,2.080364110223859,0.05103639497690944,-0.19793484379224358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
767.0,523999.0,,0.387,,1065.2,,4898.4,1065.2,5.9,541.3,49.706,42.6,18.9,33.2,4898.4,,5689.9,255030.0,,,1059.3,2550.0,2021.0,,318452,DE000A12UKK6,,,2021-12-31,1136.5,DEU,1059.9,,138.6,,ROCKET INTERNET SE,25503030.0,3.0,25.0,,6799.0,18.617198896289917,21.637677609015192,93.2072151341839,93.72635283765949,93.26000879894414,93.72635283765949,,21.03037522334723,,,,,,0.028294953454189125,0.1388004246284501,86.08938645670399,13.480026011001952,353.09999999999997,,11.949243396193255,0.19973988998049177,2936.692506459948,,,3.748350197976243,,,,,,,,,,1.161583374162992,,4.689687706387395,95.31031229361261,118.81016557566424,41.132552832622274,,,,-122.01437830990707,-0.004122102361466202,,,777.5365159611879,0.04762645078721284,,,0.14775142725213203,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,8,True
4235.918,3363.0,3890.616,38.485,,775.765,8024.792,3200.43,775.765,487.995,162.522,106.0,2323.492,1118.106,106.088,3200.43,455.751,7483.219,251010.0,2621.545,5780.268,287.77,2510.0,2024.0,905.935,318659,DE000A13SX22,1401.52,-234.472,2024-12-31,8024.792,DEU,353.104,1241.512,1040.789,641.572,HELLA GMBH & CO. KGAA,25101010.0,63.226,25.0,854.141,3714.0,3.84553759551872,11.03301743828173,3.5860119489701416,9.667104144256946,4.400163892098387,9.667104144256946,27.969871368628624,6.78507759207907,1.4840927773507606,1.0575862706915198,0.534616037489343,0.5750837769330681,16.958891621373102,0.3252028633652353,0.37598416462787815,42.76809218065113,56.60555971968747,4.551450352703002,-0.2555013438347954,16.080125411270203,1.0723716625158237,208.5173963882032,6.463724877407548,56.46898760740465,28.953921796353104,6.323359370752307,5.169695896453467,35.319452764913066,5.6792873883834,0.9339255525159069,398.39,4.964490045349462,53.357817971505874,296.8137748896688,2.3381917429845367,11.289202262189473,30.019484344555714,69.9805156554443,0.8882291626462369,5.969927116121965,1.8849442723638532,10.262350163709378,-1.8588105077059214,-0.5474795014026841,-0.03524262037644669,-0.20897004907270572,0.26485004657699396,3.509538064600949,0.1973324026154787,11.414085302060517,2.3771550164837705,0.31635824974518734,0.42463871299940875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,True
2252.627,532112.0,,0.703,,10.221,,194.517,10.221,12.706,304.6,,38.958,36.547,,194.517,,2441.071,203040.0,,,-2.485,2030.0,2024.0,,319665,DE000A0DPRE6,,,2024-12-31,749.098,DEU,-39.208,,1655.982,,ALLANE SE,20304040.0,47.387,20.0,,6159.0,-0.10179957895530281,-20.156592997013114,-0.3317322967088418,1.3644409676704516,-5.234028124491054,1.3644409676704516,,-0.13428810283064188,,,,,,8.513302179243974,10.079232149375118,7.968510543118164,92.28027369953598,-0.05244054276489332,,80.31646764883119,0.3068726800654303,1065.5732574679944,,,5.200654653997208,,,,,,,,,,12.549396710827331,,,,20.63158233759541,45.882858455909826,-3.698630136986303,,,-0.8366671539152435,-0.589690735495042,,,3.041086649386782,5.672077992094691,,,0.8326079153159311,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,11,True
2869.2,334413.0,1198.2,3.825,292.3,360.2,1412.8,2009.9,360.2,238.5,82.5,6.0,3820.8,308.3,366.6,2009.9,699.9,5084.4,453010.0,570.3,898.9,121.7,4530.0,2024.0,83.1,319865,DE000WAF3001,663.7,525.6,2024-12-31,1412.8,DEU,63.0,188.4,1440.8,73.1,SILTRONIC AG,45301010.0,40.9,45.0,344.5,3674.0,2.3935960978679884,3.134484302701627,8.61409966024915,25.495469988674973,4.459229898074745,25.495469988674973,36.37457531143828,3.5268206450865045,2.1009994739610733,1.560406803436788,1.1637734525688237,1.806593021216904,12.349539768704275,0.716851584655953,0.7578984029056172,39.53072142239006,56.43143733773896,2.975550122249389,2.3864519711271512,29.96027063173629,0.2778695617968689,369.359477124183,7.498938428874734,48.67355605889015,270.4416761041903,2.2500398152572063,2.91566655854687,16.75910628589411,49.53992072480181,2.9345911949685535,-355.4,-25.15571913929785,203.16400580551522,283.07313064913717,2.529678093437484,5.881936579841449,9.523809523809524,90.47619047619048,-6.6719513806315245,12.863770560944744,-2.0987970309700454,-50.00703333802223,-41.61661661661662,1.3043987376036914,0.02857687177787374,6.12410903989961,-4.0532578301195255,10.982404135082342,0.28275825618027317,6.775627409330502,8.47179587857436,0.15517386689275128,0.1554490730765204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True
17401.0,3363.0,9801.0,115.055,1242.0,1846.0,18188.0,3814.0,1846.0,1076.0,1099.0,181.0,7224.0,3570.0,0.0,3814.0,895.0,21370.0,251010.0,7673.0,13280.0,770.0,2510.0,2024.0,987.0,320124,DE000SHA0100,1281.0,1188.0,2024-12-31,18188.0,DEU,-632.0,4609.0,5512.0,2075.0,SCHAEFFLER AG,25101010.0,275.0,25.0,1390.0,3714.0,3.603182030884417,-16.570529627687467,4.2335605893996044,10.149549153287882,-3.4748185616890255,10.149549153287882,26.98482515944579,8.256487239974266,1.2773361136452497,0.8120682914114428,0.1669490420956601,0.1669490420956601,9.9578848853533,1.4452018877818562,1.733350812794966,17.847449695835284,81.42723444080487,2.8,2.887323943661972,30.935891436593355,0.8510996724379972,158.08091782191124,3.946192232588414,92.49422696283264,39.718495711458104,8.546992481203008,3.719887955182073,27.562002807674308,4.920826918847592,0.8317843866171004,495.0,2.7215746646140313,64.38848920863309,180.5194805194805,5.6030414263240695,5.426654937321311,,,11.49390057009747,42.40970278555245,38.01852162855979,1.642710472279263,3.948896631823451,-0.8422117865832994,-1.5961540276393669,-0.37024646473381495,0.04125017188131884,2.91794344941175,9.870028829367342,6.504445484323819,3.192472882427832,0.9163925996279358,0.06587635249346642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,11,True
6952.0,325211.0,5766.0,17.503,75.0,910.0,14179.0,6658.0,910.0,842.0,702.0,,5898.0,2851.0,0.0,6658.0,781.0,13631.0,151010.0,3576.0,11045.0,68.0,1510.0,2024.0,392.0,320448,DE0006062144,509.0,-565.0,2024-12-31,14179.0,DEU,-266.0,2290.0,2437.0,1870.0,COVESTRO AG,15101050.0,160.0,15.0,870.0,2821.0,0.4988628860685203,-3.9951937518774407,0.4795824811340715,6.417942026941251,-1.8760138232597503,6.417942026941251,22.103110233443825,0.7476635514018692,1.6124161073825503,0.8151565995525727,0.142337807606264,0.142337807606264,16.06631941897146,0.36602583358365876,0.471462901772304,48.84454552123835,51.00139388159343,0.425,2.89010989010989,23.02839116719243,1.0402024796419924,810.0896989087585,6.191703056768559,58.9498554199873,41.596727554834615,6.474429223744292,3.8740792704314275,20.534076736849826,5.508145849495733,0.9275534441805225,89.0,0.6276888356019465,89.77011494252874,1279.4117647058824,2.0473115049564434,2.7646519500670004,,,-1.377199693955622,-0.04399794676248625,8.17007601507942,-61.63793103448276,2.091503267973849,-0.7668193612743537,-0.10558126345922565,0.12096335271390217,-0.7485806712997983,6.191469390614984,0.6845625915860161,6.382510454111951,5.464956741910282,0.16872963392890875,0.38143987000974205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
27945.0,2211.0,24744.0,6.844,,2885.0,69751.0,10382.0,2885.0,611.0,834.0,,6105.0,2604.0,1347.0,10382.0,681.0,38489.0,551050.0,17221.0,64380.0,2274.0,5510.0,2024.0,8.0,321632,DE000UNSE026,6732.0,1.0,2024-12-31,69751.0,DEU,297.0,5320.0,1064.0,1055.0,UNIPER SE,55105010.0,577.0,55.0,1665.0,4911.0,5.908181558367326,2.8607204777499518,3.260168312999097,4.13614141732735,0.4258003469484309,4.13614141732735,7.70024802511792,19.867202516162852,1.4368503571221183,1.285639626037977,0.39091806515301086,0.46913651936589046,19.545844267193225,0.10248507031400501,0.182816413022539,26.973940606407027,72.60515991582011,3.9410745233968805,-1.6755632582322357,4.9312790667463435,1.8122320663046585,10191.55464640561,13.11109022556391,27.839027397456668,8.7525626872733,9.271700119633126,24.723502304147466,31.31284263036192,0.9763300884575131,1.1145662847790507,984.0,1.4107324626170235,40.9009009009009,73.21899736147758,3.7072818339433633,0.011469369614772547,0.0,100.0,-35.418730614323415,-29.970342606575574,8.53155724706629,-83.56164383561644,20.95914742451155,-1.1938703768392598,0.05232561339275675,-0.07521828485700675,0.04624693890069247,17.61291902254827,0.8028855085454072,4.325911299332277,5.669726314129563,0.05054106172840381,0.292820293884823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True
39640.0,22111.0,20119.0,34.523,,-1730.0,33535.0,7426.0,-1730.0,1261.0,2623.0,,12885.0,492.0,717.0,7426.0,1856.0,48464.0,551030.0,17339.0,27270.0,-2991.0,5510.0,2019.0,352.0,322597,DE000A2AADD2,1285.0,-2791.0,2019-12-31,33535.0,DEU,-88.0,5527.0,15277.0,3253.0,INNOGY SE,55103010.0,511.0,55.0,1574.0,4931.0,-6.171591284252228,-1.185025585779693,-8.919039809154615,-5.1587893245862535,-0.2624124049500522,-5.1587893245862535,18.68197405695542,-13.174470334317052,1.1603321990887594,1.1319568602572236,0.07411038698886903,0.11546225272507064,5.736216573126445,2.057231349313224,2.4104497710746027,15.322713766919776,81.79267084846484,-5.853228962818004,,36.93463189171344,0.6919569164740839,971.3813979086406,6.067486882576443,60.156701953183244,38.42254361115253,12.06294964028777,55.426829268292686,14.05579399141631,5.534516177128373,1.471847739888977,-282.0,-0.8409124794990308,117.91613722998729,,6.526259089684891,1.0496496198002088,,,-4.357870119499186,-2.8271243533704915,-19.534309155323516,129.2682926829268,-30.952380952380953,-2.6073795855329838,0.3078057027016783,0.33343687287587087,-0.5562945140016146,5.898614840057967,0.6047896808554947,3.2477715417629582,0.9119385548062038,0.6838746222982153,0.5242867155408714,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,True
9707.9,454110.0,5196.3,42.711,,131.3,12294.7,2592.3,131.3,395.8,267.8,,710.6,174.6,0.0,2592.3,139.1,12420.4,253010.0,3732.7,8569.7,-264.5,2530.0,2024.0,415.2,324859,DE000A2E4K43,3808.7,1579.6,2024-12-31,12294.7,DEU,-882.4,659.6,5399.6,3751.2,DELIVERY HERO SE,25301040.0,316.9,25.0,638.3,5961.0,-2.129561044732859,-34.03927014620221,-2.151333501427444,1.0679398439978203,-7.177076301170422,1.0679398439978203,30.297607912352476,-3.3096009709831202,1.39210223162858,1.3453264393066682,1.020360596886972,1.020360596886972,11.783839489871504,2.0829379315665624,2.1862438760945877,20.871308492480114,78.16092879456377,-0.8346481539917956,14.156130997715161,45.62977037776562,0.9898795529934624,287.85792887078276,18.63963007883566,19.58193367873962,5.779726223494676,8.400314293522818,49.08190148911799,35.975491932626966,1.1313818149283836,0.3514401212733704,499.19999999999993,4.060286139556068,21.79226069246436,,4.79126644292713,3.377064914149999,,,23.665496534867604,18.427124849825518,-4.261185331300998,-398.56459330143537,-5.822613405551791,8.972026520287347,0.3008027572527716,-0.0801579304416634,6.9184227417801,32.619992422082234,1.266528482981589,5.139125954075554,5.329311162187991,0.832158532973581,0.6939970776631674,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,11,True
10067.0,4244.0,4544.0,80.951,,907.0,31029.0,1668.0,907.0,755.0,1153.0,,5404.0,2258.0,22.0,1668.0,378.0,11736.0,301010.0,6498.0,25222.0,152.0,3010.0,2024.0,43.0,324977,DE000BFB0019,816.0,-625.0,2024-09-30,31029.0,DEU,-120.0,966.0,2866.0,5347.0,METRO AG,30101020.0,205.0,30.0,1079.0,5140.0,1.2951601908657124,-7.194244604316546,0.48986432047439493,2.9230719649360277,-0.38673498984820653,2.9230719649360277,18.714750717071126,3.3524481693868546,0.6992920898738073,0.3518005540166205,0.12557710064635272,0.12896275777162203,-16.64962508520791,1.7182254196642686,2.40947242206235,14.212678936605316,85.77880027266531,0.7414634146341463,3.5314222712238146,34.24505794137696,2.6439161554192228,383.3059505132735,32.12111801242236,11.36324083921493,17.415965709497566,,11.170062001771479,15.184049079754603,1.2182152180218504,0.5006622516556292,701.0,2.2591768990299395,35.032437442075995,709.8684210526316,7.0359712230215825,0.13858003802894067,,,1.56459690353834,0.7554945054945028,-1.0790136129237404,111.14457831325302,-2.8277634961439535,-0.14996869248568365,-0.32753590910055747,-0.07472043322469782,0.11418151320475307,0.6057903226135065,2.3519599327908947,9.193933197000682,1.2170855916199268,0.6741386588581022,-0.28151864859605574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True
1744.3,454.0,887.4,21.783,,266.2,7661.3,891.7,266.2,263.6,241.5,,1201.3,237.2,9.9,891.7,112.2,2632.7,301010.0,976.1,2601.1,2.6,3010.0,2024.0,167.7,325735,DE000A161408,496.6,-26.9,2024-12-31,7661.3,DEU,-136.4,50.7,672.8,4734.8,HELLOFRESH SE,30101030.0,38.6,30.0,239.3,5960.0,0.09875792912219394,-15.296624425255132,0.03393679923772728,3.4746061373396158,-1.7803766984715388,3.4746061373396158,66.04884288567216,0.16618728028124002,0.9091281630980432,0.6661202745620326,0.5087593484274152,0.5189017518696855,-3.369164735822541,0.7545138499495345,1.0253448469216102,33.87017130702321,66.2551752953242,0.06735751295336788,1.569120961682945,34.72860561400844,2.9100543168610176,351.7100491208741,151.11045364891518,2.4154516857452393,15.680106509339145,,10.965851602023609,20.78854408022183,1.4645034132588464,0.4256449165402124,127.10000000000001,1.6589873781212066,46.88675302966987,9203.846153846152,2.95245037568689,2.1889235508334095,,,0.8516968117315615,1.9912447216518636,14.575005259835905,-4.722638680659664,-55.191693290734825,3.4122079361327287,0.04125791311740634,0.10159847107856994,2.427733443519362,14.281215114286393,0.6547261115670869,9.08952786113116,27.8212903455183,0.6279619665767598,0.26846720111114136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,11,True
2036.103,517.0,1844.042,3.281,,872.141,4064.254,6093.97,872.141,281.453,20.218,8.8,801.586,119.568,4.161,6093.97,290.956,8130.073,501020.0,730.556,2561.735,590.688,5010.0,2024.0,,326410,DE0005545503,8.3,-129.677,2024-12-31,4064.254,DEU,212.764,1382.958,392.741,545.326,1&1 AG,50102010.0,20.477,50.0,311.418,4813.0,7.265469818044684,3.491385746894061,14.53373731070942,21.458821225248226,5.235007457703185,21.458821225248226,36.96912151651939,9.106124814254866,2.5241624187605054,2.360495293995258,0.011361209818275396,0.01705687175247346,13.695891783505509,0.06444747840898461,0.06776518427232166,74.95590752998159,25.044092470018413,28.84641304878644,0.4639834613898441,5.079400886068305,0.4999037524017312,1238.7241694605302,2.938812313895288,124.19983347497475,19.722832283612195,3.6500270322213306,21.4249213836478,17.112490871853183,7.158902962265647,1.0337640742859378,20.46199999999999,0.503462628073934,93.42940998914642,52.72123354461239,1.3341176605726643,,4.1360380515500745,95.86396194844993,-0.7920275363029972,5.035550274110623,-1.1746987951807175,-129.17100292251763,-1.6133122778778985,0.17617649291895807,0.1694473200119703,0.9389856741287159,-1.3252129635961196,2.677655973876076,0.8203732220725649,3.830445310884662,2.8639220354942614,0.032467408723126624,-0.014924651183731628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,True
1471.724,325412.0,593.498,3.61,,294.305,1194.707,604.422,294.305,72.231,89.935,48.456,315.028,343.381,0.587,604.422,38.237,2080.019,352020.0,326.915,455.543,222.074,3520.0,2024.0,23.098,326577,DE000A2GS5D8,121.896,-209.169,2024-12-31,1194.707,DEU,113.787,113.432,889.677,287.427,DERMAPHARM HOLDING,35202010.0,58.408,35.0,201.378,2834.0,10.676537089324666,18.82575419160785,18.58815592442331,24.634073459015475,9.524259923144335,24.634073459015475,61.8698978075796,14.863405972428867,1.8154504993652785,0.7650826667482374,0.37286756496336965,0.37466313873636875,12.816373311974557,1.4719467524345573,1.6207417996035882,29.058484561919872,70.75531521587062,3.802116148472812,2.914377941251423,47.0963005626391,0.5743731187070888,330.9437673130194,10.532363001622118,34.65509116461191,26.368641014072907,4.481557338614991,1.326640087832466,11.313742807157052,3.200533687339239,0.5293710456729106,163.141,13.65531465037034,18.987674919802565,90.68058394949429,3.4413356893031684,1.93336106677202,42.58482954994859,57.41517045005141,3.8589362758265855,-3.7328184320348345,3.2313411495567657,-8.286438686537634,-7.953588021472746,0.6342065967192626,-0.4287600068167555,0.35205452462828,0.4545569899003441,4.946341128536405,1.8607090101973809,9.68154617818395,5.595114278957773,0.18083648887113943,0.3398187220747304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True
27807.0,334510.0,14443.0,72.0,,3944.0,22363.0,18199.0,3944.0,1135.0,2754.0,1063.0,3868.0,4179.0,0.0,18199.0,696.0,46055.0,351010.0,11573.0,12760.0,2809.0,3510.0,2024.0,2006.0,326765,DE000SHL1006,2683.0,-1657.0,2024-09-30,22363.0,DEU,1942.0,7205.0,13455.0,3681.0,SIEMENS HEALTHINEE,35101010.0,476.0,35.0,2826.0,3845.0,6.099229182499186,10.670915984394746,12.560926530429729,17.636274202924472,8.683986942717882,17.636274202924472,42.94146581406788,8.87407594616794,1.247991013566059,0.8868919035686512,0.23183271407586625,0.23183271407586625,6.231679513625013,0.7393263366119017,0.8906533326006923,39.51579633047444,60.377809141244164,5.901260504201681,3.4295131845841786,35.19487569210726,0.48557159917489956,310.59722222222223,3.1038167938931296,117.59714707329071,17.296427134105443,7.79198606271777,3.053362048336923,21.46998154380632,3.1122836828690246,0.613215859030837,2130.0,9.52466127084917,24.628450106157114,100.60519757920969,2.5306335512940272,8.970173948039172,54.73738414006179,45.26261585993821,3.1503690036900345,-1.347356696084312,1.4084507042253502,66.27634660421546,-16.945107398568016,-0.4776451175456497,-0.2652137876545959,0.06290598133090063,-0.3302687012248217,1.9286414682458912,1.2275754620331256,6.136141569862121,1.8083818439305444,0.5622366133614215,0.25521289966323085,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True
3574.6,511130.0,852.9,9.136,,684.5,1847.1,1810.7,684.5,280.1,20.6,25.9,186.5,35.6,0.0,1810.7,11.0,5388.6,502010.0,819.4,237.6,404.4,5020.0,2024.0,,327148,DE000SPG1003,300.1,-369.1,2024-12-31,1847.1,DEU,68.3,461.7,1873.2,671.9,SPRINGER NATURE AG,50201040.0,156.4,50.0,531.2,2731.0,7.504732212448502,3.7720218699950294,21.893779438038006,37.058091061664236,3.697688268095934,37.058091061664236,87.13659249634563,10.977496674719726,1.040883573346351,0.9974371491335123,0.3662435928728338,0.3662435928728338,0.6216828118620792,1.034517037609764,1.0458938532059423,33.60241992354229,66.33633968006532,2.5856777493606136,2.3282688093498902,35.14456445087777,0.3427792005344616,202.17819614711033,4.000649772579597,91.23517947052136,10.096908667641168,55.13731343283582,6.674157303370786,14.137252718702445,0.5955281251691842,0.03927168868261335,520.2,28.16306642845542,2.0707831325301203,131.35509396636996,2.975976141823604,,37.920937042459734,62.079062957540266,-0.31840259039396246,-0.41765227675930605,-0.10933741526352181,8.533277696640962,-12.698412698412698,0.8104904438494789,-26.07405839138555,-0.05004242365600309,0.2953670217378043,3.477855100505245,340.8222605351467,9.857848049586163,1.8199733616180795,0.7392075753636814,-0.12390943393823423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,9,True
6487.0,336510.0,5416.0,29.051,,1135.0,7996.0,3045.0,1135.0,326.0,964.0,,1665.0,1216.0,0.0,3045.0,228.0,9614.0,201060.0,3313.0,3921.0,809.0,2010.0,2024.0,73.0,328745,DE000KBX1006,2263.0,630.0,2024-12-31,7996.0,DEU,445.0,1626.0,2210.0,2055.0,KNORR-BREMSE AKTIE,20106010.0,107.0,20.0,1042.0,3743.0,8.414811732889536,14.614121510673234,10.117558779389695,14.194597298649326,5.56528264132066,14.194597298649326,50.96298149074537,15.394862036156043,1.6347721098702084,1.2677331723513432,0.6830667069121642,0.6830667069121642,21.87434990638652,0.7257799671592775,1.0423645320197044,31.67256084876222,67.47451633035158,7.5607476635514015,0.8026431718061674,33.014354066985646,0.8317037653422092,275.24009500533543,4.9175891758917585,74.22336168084043,20.822911455727862,3.802187351402758,3.2245065789473686,40.45142500520075,2.851425712856428,0.6993865030674846,814.0,10.18009004502251,21.8809980806142,128.80098887515453,3.1573070607553366,0.9129564782391195,0.0,100.0,-0.5338035793898466,16.553648987544744,-1.4786176959338038,23.25135250946717,-10.289552274041814,-0.6583842840662589,0.08252887487373964,0.011364456353949167,-0.18171730814797565,2.4134139151679683,0.3867440733374963,10.838360723944248,4.264691832593389,0.818630594329998,0.23510027054584584,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
